NAV,RP,SP,Date
135.7096,134.3525,135.7096,21-Jul-14
136.1983,134.8363,136.1983,22-Jul-14
136.4427,135.0783,136.4427,23-Jul-14
136.5133,135.1482,136.5133,24-Jul-14
136.0533,134.6928,136.0533,25-Jul-14
135.881,134.5222,135.881,28-Jul-14
136.211,134.8489,136.211,30-Jul-14
135.9888,134.6289,135.9888,31-Jul-14
134.9488,133.5993,134.9488,1-Aug-14
135.7605,134.4029,135.7605,4-Aug-14
136.4368,135.0724,136.4368,5-Aug-14
135.7622,134.4046,135.7622,6-Aug-14
135.3008,133.9478,135.3008,7-Aug-14
134.035,132.6947,134.035,8-Aug-14
134.4171,133.0729,134.4171,11-Aug-14
135.013,133.6629,135.013,12-Aug-14
134.7284,133.3811,134.7284,13-Aug-14
135.5699,134.2142,135.5699,14-Aug-14
137.0673,135.6966,137.0673,18-Aug-14
138.2099,136.8278,138.2099,19-Aug-14
138.6192,137.233,138.6192,20-Aug-14
139.257,137.8644,139.257,21-Aug-14
139.9778,138.578,139.9778,22-Aug-14
139.6178,138.2216,139.6178,25-Aug-14
139.3823,137.9885,139.3823,26-Aug-14
140.1597,138.7581,140.1597,27-Aug-14
140.2536,138.8511,140.2536,28-Aug-14
141.4789,140.0641,141.4789,1-Sep-14
142.4851,141.0602,142.4851,2-Sep-14
143.417,141.9828,143.417,3-Sep-14
143.4412,142.0068,143.4412,4-Sep-14
143.9316,142.4923,143.9316,5-Sep-14
145.2681,143.8154,145.2681,8-Sep-14
145.5477,144.0922,145.5477,9-Sep-14
145.0827,143.6319,145.0827,10-Sep-14
146.2066,144.7445,146.2066,11-Sep-14
146.797,145.329,146.797,12-Sep-14
146.4505,144.986,146.4505,15-Sep-14
143.8466,142.4081,143.8466,16-Sep-14
144.2682,142.8255,144.2682,17-Sep-14
146.2711,144.8084,146.2711,18-Sep-14
146.4897,145.0248,146.4897,19-Sep-14
147.0694,145.5987,147.0694,22-Sep-14
145.4161,143.9619,145.4161,23-Sep-14
144.8438,143.3954,144.8438,24-Sep-14
142.7429,141.3155,142.7429,25-Sep-14
143.6219,142.1857,143.6219,26-Sep-14
144.4572,143.0126,144.4572,29-Sep-14
144.9599,143.5103,144.9599,30-Sep-14
144.8996,143.4506,144.8996,1-Oct-14
144.1956,142.7536,144.1956,7-Oct-14
143.5591,142.1235,143.5591,8-Oct-14
145.0903,143.6394,145.0903,9-Oct-14
144.214,142.7719,144.214,10-Oct-14
144.7192,143.272,144.7192,13-Oct-14
144.6268,143.1805,144.6268,14-Oct-14
142.3468,140.9233,142.3468,16-Oct-14
142.0716,140.6509,142.0716,17-Oct-14
143.2444,141.812,143.2444,20-Oct-14
144.0213,142.5811,144.0213,21-Oct-14
144.6349,143.1886,144.6349,22-Oct-14
145.1109,143.6598,145.1109,27-Oct-14
145.5888,144.1329,145.5888,28-Oct-14
146.3762,144.9124,146.3762,29-Oct-14
147.4258,145.9515,147.4258,30-Oct-14
149.3567,147.8631,149.3567,31-Oct-14
149.8646,148.366,149.8646,3-Nov-14
150.5317,149.0264,150.5317,5-Nov-14
150.9904,149.4805,150.9904,7-Nov-14
151.1335,149.6222,151.1335,10-Nov-14
151.6523,150.1358,151.6523,11-Nov-14
152.6076,151.0815,152.6076,12-Nov-14
152.4637,150.9391,152.4637,13-Nov-14
153.0263,151.496,153.0263,14-Nov-14
153.9734,152.4337,153.9734,17-Nov-14
154.6323,153.086,154.6323,18-Nov-14
154.7476,153.2001,154.7476,19-Nov-14
154.7708,153.2231,154.7708,20-Nov-14
154.9922,153.4423,154.9922,21-Nov-14
155.3772,153.8234,155.3772,24-Nov-14
154.4963,152.9513,154.4963,25-Nov-14
154.6685,153.1218,154.6685,26-Nov-14
154.7776,153.2298,154.7776,27-Nov-14
156.3377,154.7743,156.3377,28-Nov-14
156.4831,154.9183,156.4831,1-Dec-14
156.6498,155.0833,156.6498,2-Dec-14
158.3789,156.7951,158.3789,3-Dec-14
159.2414,157.649,159.2414,4-Dec-14
158.5821,156.9963,158.5821,5-Dec-14
157.1885,155.6166,157.1885,8-Dec-14
156.0139,154.4538,156.0139,9-Dec-14
156.3887,154.8248,156.3887,10-Dec-14
155.8223,154.2641,155.8223,11-Dec-14
154.9932,153.4433,154.9932,12-Dec-14
154.501,152.956,154.501,15-Dec-14
152.1976,150.6756,152.1976,16-Dec-14
151.7484,150.2309,151.7484,17-Dec-14
154.1549,152.6134,154.1549,18-Dec-14
155.1158,153.5646,155.1158,19-Dec-14
155.954,154.3945,155.954,22-Dec-14
155.7703,154.2126,155.7703,23-Dec-14
155.4088,153.8547,155.4088,24-Dec-14
155.8525,154.294,155.8525,26-Dec-14
156.7667,155.199,156.7667,29-Dec-14
157.2429,155.6705,157.2429,30-Dec-14
158.3184,156.7352,158.3184,31-Dec-14
158.6208,157.0346,158.6208,1-Jan-15
159.8016,158.2036,159.8016,2-Jan-15
159.4173,157.8231,159.4173,5-Jan-15
156.0343,154.474,156.0343,6-Jan-15
156.1993,154.6373,156.1993,7-Jan-15
157.9519,156.3724,157.9519,8-Jan-15
158.1804,156.5986,158.1804,9-Jan-15
159.2557,157.6631,159.2557,12-Jan-15
159.5729,157.9772,159.5729,13-Jan-15
159.7226,158.1254,159.7226,14-Jan-15
161.971,160.3513,161.971,15-Jan-15
162.5248,160.8996,162.5248,16-Jan-15
163.501,161.866,163.501,19-Jan-15
164.5522,162.9067,164.5522,20-Jan-15
164.4903,162.8454,164.4903,21-Jan-15
165.3899,163.736,165.3899,22-Jan-15
165.1613,163.5097,165.1613,23-Jan-15
167.1431,165.4717,167.1431,27-Jan-15
167.7694,166.0917,167.7694,28-Jan-15
167.8656,166.1869,167.8656,29-Jan-15
167.3875,165.7136,167.3875,30-Jan-15
168.2678,166.5851,168.2678,2-Feb-15
167.5521,165.8766,167.5521,3-Feb-15
166.8689,165.2002,166.8689,4-Feb-15
167.2569,165.5843,167.2569,5-Feb-15
166.4689,164.8042,166.4689,6-Feb-15
165.2675,163.6148,165.2675,9-Feb-15
165.8154,164.1572,165.8154,10-Feb-15
167.4306,165.7563,167.4306,11-Feb-15
169.3196,167.6264,169.3196,12-Feb-15
170.3703,168.6666,170.3703,13-Feb-15
170.2048,168.5028,170.2048,16-Feb-15
171.5603,169.8447,171.5603,18-Feb-15
171.6276,169.9113,171.6276,19-Feb-15
171.3467,169.6332,171.3467,20-Feb-15
170.4029,168.6989,170.4029,23-Feb-15
169.8755,168.1767,169.8755,24-Feb-15
169.894,168.1951,169.894,25-Feb-15
168.6442,166.9578,168.6442,26-Feb-15
171.1626,169.451,171.1626,27-Feb-15
174.0944,172.3535,174.0944,2-Mar-15
174.3807,172.6369,174.3807,3-Mar-15
173.7468,172.0093,173.7468,4-Mar-15
174.7699,173.0222,174.7699,5-Mar-15
172.8583,171.1297,172.8583,9-Mar-15
172.2592,170.5366,172.2592,10-Mar-15
172.4644,170.7398,172.4644,11-Mar-15
173.5327,171.7974,173.5327,12-Mar-15
172.2017,170.4797,172.2017,13-Mar-15
172.4794,170.7546,172.4794,16-Mar-15
173.6748,171.9381,173.6748,17-Mar-15
173.7216,171.9844,173.7216,18-Mar-15
173.396,171.662,173.396,19-Mar-15
172.2275,170.5052,172.2275,20-Mar-15
171.1048,169.3938,171.1048,23-Mar-15
170.5306,168.8253,170.5306,24-Mar-15
170.4095,168.7054,170.4095,25-Mar-15
168.5422,166.8568,168.5422,26-Mar-15
168.3271,166.6438,168.3271,27-Mar-15
171.0047,169.2947,171.0047,30-Mar-15
171.0773,169.3665,171.0773,31-Mar-15
172.7648,171.0372,172.7648,1-Apr-15
173.9779,172.2381,173.9779,6-Apr-15
173.9744,172.2347,173.9744,7-Apr-15
175.1117,173.3606,175.1117,8-Apr-15
175.6779,173.9211,175.6779,9-Apr-15
175.3551,173.6015,175.3551,10-Apr-15
175.9189,174.1597,175.9189,13-Apr-15
174.9176,173.1684,174.9176,15-Apr-15
173.6883,171.9514,173.6883,16-Apr-15
171.2952,169.5822,171.2952,17-Apr-15
169.1003,167.4093,169.1003,20-Apr-15
168.2184,166.5362,168.2184,21-Apr-15
168.281,166.5982,168.281,22-Apr-15
168.3424,166.659,168.3424,23-Apr-15
165.7359,164.0785,165.7359,24-Apr-15
163.1715,161.5398,163.1715,27-Apr-15
164.5591,162.9135,164.5591,28-Apr-15
165.6876,164.0307,165.6876,29-Apr-15
165.7085,164.0514,165.7085,30-Apr-15
167.9978,166.3178,167.9978,4-May-15
167.821,166.1428,167.821,5-May-15
164.2675,162.6248,164.2675,6-May-15
162.0558,160.4352,162.0558,7-May-15
164.165,162.5234,164.165,8-May-15
166.5658,164.9001,166.5658,11-May-15
164.2047,162.5627,164.2047,12-May-15
166.2487,164.5862,166.2487,13-May-15
166.6735,165.0068,166.6735,14-May-15
167.5264,165.8511,167.5264,15-May-15
168.6588,166.9722,168.6588,18-May-15
168.8699,167.1812,168.8699,19-May-15
169.693,167.9961,169.693,20-May-15
169.7002,168.0032,169.7002,21-May-15
170.4798,168.775,170.4798,22-May-15
170.0337,168.3334,170.0337,25-May-15
169.8617,168.1631,169.8617,26-May-15
169.6563,167.9597,169.6563,27-May-15
169.568,167.8723,169.568,28-May-15
171.2993,169.5863,171.2993,29-May-15
170.1129,168.4118,170.1129,1-Jun-15
167.4359,165.7615,167.4359,2-Jun-15
165.6497,163.9932,165.6497,3-Jun-15
165.7537,164.0962,165.7537,4-Jun-15
166.0934,164.4325,166.0934,5-Jun-15
164.7226,163.0754,164.7226,8-Jun-15
164.33,162.6867,164.33,9-Jun-15
165.3991,163.7451,165.3991,10-Jun-15
163.0972,161.4662,163.0972,11-Jun-15
162.6436,161.0172,162.6436,12-Jun-15
163.0224,161.3922,163.0224,15-Jun-15
163.6036,161.9676,163.6036,16-Jun-15
164.6689,163.0222,164.6689,17-Jun-15
166.1511,164.4896,166.1511,18-Jun-15
166.3305,164.6672,166.3305,19-Jun-15
168.1237,166.4425,168.1237,22-Jun-15
168.6236,166.9374,168.6236,23-Jun-15
168.0099,166.3298,168.0099,24-Jun-15
168.3327,166.6494,168.3327,25-Jun-15
168.454,166.7695,168.454,26-Jun-15
166.9004,165.2314,166.9004,29-Jun-15
167.906,166.2269,167.906,30-Jun-15
169.869,168.1703,169.869,1-Jul-15
170.2525,168.55,170.2525,2-Jul-15
170.5722,168.8665,170.5722,3-Jul-15
171.2642,169.5516,171.2642,6-Jul-15
171.3288,169.6155,171.3288,7-Jul-15
169.4802,167.7854,169.4802,8-Jul-15
169.2751,167.5823,169.2751,9-Jul-15
169.5519,167.8564,169.5519,10-Jul-15
171.126,169.4147,171.126,13-Jul-15
171.2555,169.5429,171.2555,14-Jul-15
172.127,170.4057,172.127,15-Jul-15
173.839,172.1006,173.839,16-Jul-15
173.941,172.2016,173.941,17-Jul-15
174.157,172.4154,174.157,20-Jul-15
172.3051,170.582,172.3051,21-Jul-15
173.3336,171.6003,173.3336,22-Jul-15
173.2275,171.4952,173.2275,23-Jul-15
172.3938,170.6699,172.3938,24-Jul-15
170.4546,168.7501,170.4546,27-Jul-15
170.7025,168.9955,170.7025,28-Jul-15
171.9141,170.195,171.9141,29-Jul-15
172.3316,170.6083,172.3316,30-Jul-15
173.8686,172.1299,173.8686,31-Jul-15
173.9413,172.2019,173.9413,3-Aug-15
174.5081,172.763,174.5081,4-Aug-15
175.4897,173.7348,175.4897,5-Aug-15
175.6729,173.9162,175.6729,6-Aug-15
175.2634,173.5108,175.2634,7-Aug-15
175.5271,173.7718,175.5271,10-Aug-15
174.5337,172.7884,174.5337,11-Aug-15
172.3182,170.595,172.3182,12-Aug-15
172.5115,170.7864,172.5115,13-Aug-15
175.1742,173.4225,175.1742,14-Aug-15
175.0212,173.271,175.0212,17-Aug-15
175.9059,174.1468,175.9059,18-Aug-15
176.4312,174.6669,176.4312,19-Aug-15
174.4901,172.7452,174.4901,20-Aug-15
173.6369,171.9005,173.6369,21-Aug-15
165.1126,163.4615,165.1126,24-Aug-15
166.6076,164.9415,166.6076,25-Aug-15
166.1911,164.5292,166.1911,26-Aug-15
168.5144,166.8293,168.5144,27-Aug-15
168.9986,167.3086,168.9986,28-Aug-15
168.578,166.8922,168.578,31-Aug-15
165.7683,164.1106,165.7683,1-Sep-15
164.9858,163.3359,164.9858,2-Sep-15
166.3825,164.7187,166.3825,3-Sep-15
163.9069,162.2678,163.9069,4-Sep-15
161.7227,160.1055,161.7227,7-Sep-15
163.003,161.373,163.003,8-Sep-15
164.9458,163.2963,164.9458,9-Sep-15
164.8208,163.1726,164.8208,10-Sep-15
165.1437,163.4923,165.1437,11-Sep-15
166.515,164.8499,166.515,14-Sep-15
165.9523,164.2928,165.9523,15-Sep-15
166.5613,164.8957,166.5613,16-Sep-15
168.1564,166.4748,168.1564,18-Sep-15
168.6478,166.9613,168.6478,21-Sep-15
166.7587,165.0911,166.7587,22-Sep-15
167.0422,165.3718,167.0422,23-Sep-15
167.4028,165.7288,167.4028,24-Sep-15
166.6705,165.0038,166.6705,28-Sep-15
167.306,165.6329,167.306,29-Sep-15
169.1743,167.4826,169.1743,30-Sep-15
168.8083,167.1202,168.8083,1-Oct-15
170.766,169.0583,170.766,5-Oct-15
170.8355,169.1271,170.8355,6-Oct-15
170.4412,168.7368,170.4412,7-Oct-15
170.0475,168.347,170.0475,8-Oct-15
170.1862,168.4843,170.1862,9-Oct-15
170.0796,168.3788,170.0796,12-Oct-15
169.8913,168.1924,169.8913,13-Oct-15
169.9054,168.2063,169.9054,14-Oct-15
170.4596,168.755,170.4596,15-Oct-15
171.0167,169.3065,171.0167,16-Oct-15
171.6273,169.911,171.6273,19-Oct-15
171.9637,170.2441,171.9637,20-Oct-15
171.6728,169.9561,171.6728,21-Oct-15
171.461,169.7464,171.461,23-Oct-15
170.6467,168.9402,170.6467,26-Oct-15
170.583,168.8772,170.583,27-Oct-15
169.8561,168.1575,169.8561,28-Oct-15
168.9994,167.3094,168.9994,29-Oct-15
168.8617,167.1731,168.8617,30-Oct-15
168.4224,166.7382,168.4224,2-Nov-15
168.858,167.1694,168.858,3-Nov-15
168.6452,166.9587,168.6452,4-Nov-15
167.0641,165.3935,167.0641,5-Nov-15
166.8541,165.1856,166.8541,6-Nov-15
166.422,164.7578,166.422,9-Nov-15
164.933,163.2837,164.933,10-Nov-15
165.0464,163.3959,165.0464,13-Nov-15
164.8857,163.2368,164.8857,16-Nov-15
165.5516,163.8961,165.5516,17-Nov-15
164.7853,163.1374,164.7853,18-Nov-15
166.3582,164.6946,166.3582,19-Nov-15
166.3561,164.6925,166.3561,20-Nov-15
166.5302,164.8649,166.5302,23-Nov-15
166.6077,164.9416,166.6077,24-Nov-15
166.9103,165.2412,166.9103,26-Nov-15
167.8044,166.1264,167.8044,27-Nov-15
168.0957,166.4147,168.0957,30-Nov-15
168.2755,166.5927,168.2755,1-Dec-15
167.9295,166.2502,167.9295,2-Dec-15
167.2295,165.5572,167.2295,3-Dec-15
166.33,164.6667,166.33,4-Dec-15
166.5998,164.9338,166.5998,7-Dec-15
165.5687,163.913,165.5687,8-Dec-15
163.5322,161.8969,163.5322,9-Dec-15
164.1754,162.5336,164.1754,10-Dec-15
163.3,161.667,163.3,11-Dec-15
163.5111,161.876,163.5111,14-Dec-15
164.1908,162.5489,164.1908,15-Dec-15
164.7871,163.1392,164.7871,16-Dec-15
166.5294,164.8641,166.5294,17-Dec-15
166.1674,164.5057,166.1674,18-Dec-15
166.7374,165.07,166.7374,21-Dec-15
166.6159,164.9497,166.6159,22-Dec-15
167.6317,165.9554,167.6317,23-Dec-15
168.0446,166.3642,168.0446,24-Dec-15
168.7692,167.0815,168.7692,28-Dec-15
168.7332,167.0459,168.7332,29-Dec-15
168.6441,166.9577,168.6441,30-Dec-15
169.3469,167.6534,169.3469,31-Dec-15
169.9045,168.2055,169.9045,1-Jan-16
168.2614,166.5788,168.2614,4-Jan-16
168.7349,167.0476,168.7349,5-Jan-16
168.1542,166.4727,168.1542,6-Jan-16
165.4601,163.8055,165.4601,7-Jan-16
166.4252,164.7609,166.4252,8-Jan-16
165.5752,163.9194,165.5752,11-Jan-16
164.2645,162.6219,164.2645,12-Jan-16
164.0387,162.3983,164.0387,13-Jan-16
162.5928,160.9669,162.5928,14-Jan-16
160.0649,158.4643,160.0649,15-Jan-16
157.1528,155.5813,157.1528,18-Jan-16
158.8089,157.2208,158.8089,19-Jan-16
156.9925,155.4226,156.9925,20-Jan-16
156.9919,155.422,156.9919,21-Jan-16
159.1629,157.5713,159.1629,22-Jan-16
159.8182,158.22,159.8182,25-Jan-16
159.8631,158.2645,159.8631,27-Jan-16
160.236,158.6336,160.236,28-Jan-16
162.4639,160.8393,162.4639,29-Jan-16
162.8806,161.2518,162.8806,1-Feb-16
161.2363,159.6239,161.2363,2-Feb-16
159.5361,157.9407,159.5361,3-Feb-16
159.3892,157.7953,159.3892,4-Feb-16
161.0883,159.4774,161.0883,5-Feb-16
159.9208,158.3216,159.9208,8-Feb-16
158.0723,156.4916,158.0723,9-Feb-16
156.9338,155.3645,156.9338,10-Feb-16
152.9762,151.4464,152.9762,11-Feb-16
152.3575,150.8339,152.3575,12-Feb-16
154.6308,153.0845,154.6308,15-Feb-16
152.6044,151.0784,152.6044,16-Feb-16
153.2539,151.7214,153.2539,17-Feb-16
154.4874,152.9425,154.4874,18-Feb-16
154.4421,152.8977,154.4421,19-Feb-16
155.2986,153.7456,155.2986,22-Feb-16
153.6571,152.1205,153.6571,23-Feb-16
152.4894,150.9645,152.4894,24-Feb-16
150.9994,149.4894,150.9994,25-Feb-16
151.1694,149.6577,151.1694,26-Feb-16
150.9959,149.4859,150.9959,29-Feb-16
154.3477,152.8042,154.3477,1-Mar-16
156.8938,155.3249,156.8938,2-Mar-16
158.1,156.519,158.1,3-Mar-16
158.2258,156.6435,158.2258,4-Mar-16
158.0039,156.4239,158.0039,8-Mar-16
158.8932,157.3043,158.8932,9-Mar-16
158.5152,156.93,158.5152,10-Mar-16
158.7627,157.1751,158.7627,11-Mar-16
159.2912,157.6983,159.2912,14-Mar-16
158.5508,156.9653,158.5508,15-Mar-16
158.7823,157.1945,158.7823,16-Mar-16
159.1402,157.5488,159.1402,17-Mar-16
160.1275,158.5262,160.1275,18-Mar-16
161.9298,160.3105,161.9298,21-Mar-16
162.3188,160.6956,162.3188,22-Mar-16
162.5645,160.9389,162.5645,23-Mar-16
161.2895,159.6766,161.2895,28-Mar-16
161.195,159.5831,161.195,29-Mar-16
162.7468,161.1193,162.7468,30-Mar-16
163.6246,161.9884,163.6246,31-Mar-16
163.4437,161.8093,163.4437,1-Apr-16
164.1409,162.4995,164.1409,4-Apr-16
162.3042,160.6812,162.3042,5-Apr-16
162.8039,161.1759,162.8039,6-Apr-16
162.3288,160.7055,162.3288,7-Apr-16
162.6904,161.0635,162.6904,8-Apr-16
164.0115,162.3714,164.0115,11-Apr-16
164.9388,163.2894,164.9388,12-Apr-16
166.18,164.5182,166.18,13-Apr-16
167.4608,165.7862,167.4608,18-Apr-16
167.4594,165.7848,167.4594,20-Apr-16
166.7438,165.0764,166.7438,21-Apr-16
166.509,164.8439,166.509,22-Apr-16
166.098,164.437,166.098,25-Apr-16
167.5111,165.836,167.5111,26-Apr-16
167.3759,165.7021,167.3759,27-Apr-16
165.9962,164.3362,165.9962,28-Apr-16
166.1491,164.4876,166.1491,29-Apr-16
166.0858,164.4249,166.0858,2-May-16
165.5206,163.8654,165.5206,3-May-16
164.8636,163.215,164.8636,4-May-16
164.8128,163.1647,164.8128,5-May-16
164.7646,163.117,164.7646,6-May-16
166.498,164.833,166.498,9-May-16
166.9118,165.2427,166.9118,10-May-16
167.2576,165.585,167.2576,11-May-16
168.1339,166.4526,168.1339,12-May-16
167.8585,166.1799,167.8585,13-May-16
167.8994,166.2204,167.8994,16-May-16
167.9011,166.2221,167.9011,17-May-16
167.7815,166.1037,167.7815,18-May-16
167.1237,165.4525,167.1237,19-May-16
166.4537,164.7892,166.4537,20-May-16
165.9841,164.3243,165.9841,23-May-16
165.5382,163.8828,165.5382,24-May-16
167.1419,165.4705,167.1419,25-May-16
168.2194,166.5372,168.2194,26-May-16
169.8231,168.1249,169.8231,27-May-16
170.2949,168.592,170.2949,30-May-16
169.9975,168.2975,169.9975,31-May-16
170.1781,168.4763,170.1781,1-Jun-16
170.8877,169.1788,170.8877,2-Jun-16
170.7608,169.0532,170.7608,3-Jun-16
170.9027,169.1937,170.9027,6-Jun-16
171.5671,169.8514,171.5671,7-Jun-16
171.9135,170.1944,171.9135,8-Jun-16
171.4572,169.7426,171.4572,9-Jun-16
171.1082,169.3971,171.1082,10-Jun-16
170.3845,168.6807,170.3845,13-Jun-16
170.3468,168.6433,170.3468,14-Jun-16
171.4224,169.7082,171.4224,15-Jun-16
170.956,169.2464,170.956,16-Jun-16
171.2686,169.5559,171.2686,17-Jun-16
171.7572,170.0396,171.7572,20-Jun-16
171.7232,170.006,171.7232,21-Jun-16
171.5335,169.8182,171.5335,22-Jun-16
172.2685,170.5458,172.2685,23-Jun-16
170.4956,168.7906,170.4956,24-Jun-16
171.1382,169.4268,171.1382,27-Jun-16
171.7112,169.9941,171.7112,28-Jun-16
173.2832,171.5504,173.2832,29-Jun-16
174.3916,172.6477,174.3916,30-Jun-16
175.2219,173.4697,175.2219,1-Jul-16
175.8764,174.1176,175.8764,4-Jul-16
175.8567,174.0981,175.8567,5-Jul-16
176.0622,174.3016,176.0622,7-Jul-16
176.1605,174.3989,176.1605,8-Jul-16
177.8235,176.0453,177.8235,11-Jul-16
178.2187,176.4365,178.2187,12-Jul-16
177.7117,175.9346,177.7117,13-Jul-16
178.6536,176.8671,178.6536,14-Jul-16
178.0867,176.3058,178.0867,15-Jul-16
177.7493,175.9718,177.7493,18-Jul-16
177.9463,176.1668,177.9463,19-Jul-16
179.0958,177.3048,179.0958,20-Jul-16
178.665,176.8784,178.665,21-Jul-16
179.7457,177.9482,179.7457,22-Jul-16
180.9676,179.1579,180.9676,25-Jul-16
180.5279,178.7226,180.5279,26-Jul-16
181.0573,179.2467,181.0573,27-Jul-16
182.5553,180.7297,182.5553,28-Jul-16
183.0328,181.2025,183.0328,29-Jul-16
183.5008,181.6658,183.5008,1-Aug-16
183.1235,181.2923,183.1235,2-Aug-16
182.1784,180.3566,182.1784,3-Aug-16
182.1687,180.347,182.1687,4-Aug-16
184.1534,182.3119,184.1534,5-Aug-16
184.8614,183.0128,184.8614,8-Aug-16
184.7305,182.8832,184.7305,9-Aug-16
183.2411,181.4087,183.2411,10-Aug-16
183.2838,181.451,183.2838,11-Aug-16
183.4923,181.6574,183.4923,12-Aug-16
183.6337,181.7974,183.6337,16-Aug-16
183.388,181.5541,183.388,17-Aug-16
184.5353,182.6899,184.5353,18-Aug-16
184.4563,182.6117,184.4563,19-Aug-16
183.8523,182.0138,183.8523,22-Aug-16
183.8904,182.0515,183.8904,23-Aug-16
184.4819,182.6371,184.4819,24-Aug-16
184.0397,182.1993,184.0397,25-Aug-16
183.8054,181.9673,183.8054,26-Aug-16
183.8159,181.9777,183.8159,29-Aug-16
185.4916,183.6367,185.4916,30-Aug-16
186.1663,184.3046,186.1663,31-Aug-16
186.2248,184.3626,186.2248,1-Sep-16
186.4195,184.5553,186.4195,2-Sep-16
188.1571,186.2755,188.1571,6-Sep-16
188.0358,186.1554,188.0358,7-Sep-16
188.5197,186.6345,188.5197,8-Sep-16
187.3578,185.4842,187.3578,9-Sep-16
184.9129,183.0638,184.9129,12-Sep-16
185.4669,183.6122,185.4669,14-Sep-16
185.6668,183.8101,185.6668,15-Sep-16
185.8301,183.9718,185.8301,16-Sep-16
186.3539,184.4904,186.3539,19-Sep-16
185.9504,184.0909,185.9504,20-Sep-16
185.9673,184.1076,185.9673,21-Sep-16
187.6843,185.8075,187.6843,22-Sep-16
187.5126,185.6375,187.5126,23-Sep-16
186.7003,184.8333,186.7003,26-Sep-16
186.9146,185.0455,186.9146,27-Sep-16
187.919,186.0398,187.919,28-Sep-16
184.8851,183.0362,184.8851,29-Sep-16
186.3014,184.4384,186.3014,30-Sep-16
188.8418,186.9534,188.8418,3-Oct-16
189.3755,187.4817,189.3755,4-Oct-16
189.4053,187.5112,189.4053,5-Oct-16
188.6071,186.721,188.6071,6-Oct-16
188.4377,186.5533,188.4377,7-Oct-16
188.6095,186.7234,188.6095,10-Oct-16
186.518,184.6528,186.518,13-Oct-16
187.0598,185.1892,187.0598,14-Oct-16
185.9672,184.1075,185.9672,17-Oct-16
187.8293,185.951,187.8293,18-Oct-16
187.6187,185.7425,187.6187,19-Oct-16
187.4537,185.5792,187.4537,20-Oct-16
,,,
